['ENSG00000198763', 'ENSMUSG00000064345', 'ENSGALG00000043768', 'ENSRNOG00000031033', 'ENSOCUG00000029090', 'ENSMODG00000021566', 'ENSMMUG00000065356']
['ENSG00000156671', 'ENSMUSG00000021770', 'ENSGALG00000005004', 'ENSRNOG00000013236', 'ENSOCUG00000009076', 'ENSMODG00000000873', 'ENSMMUG00000008690']
['ENSG00000165637', 'ENSMUSG00000021771', 'ENSGALG00000005002', 'ENSRNOG00000013505', 'ENSOCUG00000009082', 'ENSMODG00000000896', 'ENSMMUG00000008691']
['ENSG00000165655', 'ENSMUSG00000039081', 'ENSGALG00000051505', 'ENSRNOG00000014237', 'ENSOCUG00000000028', 'ENSMODG00000048510', 'ENSMMUG00000006102']
['ENSG00000151208', 'ENSMUSG00000021782', 'ENSGALG00000043018', 'ENSRNOG00000005783', 'ENSOCUG00000002180', 'ENSMODG00000001002', 'ENSMMUG00000009128']
['ENSG00000148606', 'ENSMUSG00000025280', 'ENSGALG00000004947', 'ENSRNOG00000010008', 'ENSOCUG00000012450', 'ENSMODG00000001036', 'ENSMMUG00000005514']
['ENSG00000108175', 'ENSMUSG00000007817', 'ENSGALG00000004850', 'ENSRNOG00000010488', 'ENSOCUG00000003587', 'ENSMODG00000001116', 'ENSMMUG00000008790']
['ENSG00000108179', 'ENSMUSG00000021868', 'ENSGALG00000004809', 'ENSRNOG00000010558', 'ENSOCUG00000012345', 'ENSMODG00000001128', 'ENSMMUG00000003189']
['ENSG00000165424', 'ENSMUSG00000055538', 'ENSGALG00000026864', 'ENSRNOG00000040205', 'ENSOCUG00000006382', 'ENSMODG00000001134', 'ENSMMUG00000051972']
['ENSG00000108219', 'ENSMUSG00000037824', 'ENSGALG00000002414', 'ENSRNOG00000010813', 'ENSOCUG00000015686', 'ENSMODG00000001556', 'ENSMMUG00000013895']
['ENSG00000148600', 'ENSMUSG00000021803', 'ENSGALG00000002314', 'ENSRNOG00000013330', 'ENSOCUG00000006105', 'ENSMODG00000001715', 'ENSMMUG00000000658']
['ENSG00000204033', 'ENSMUSG00000043418', 'ENSGALG00000002307', 'ENSRNOG00000022726', 'ENSOCUG00000024098', 'ENSMODG00000001718', 'ENSMMUG00000000659']
['ENSG00000148602', 'ENSMUSG00000041044', 'ENSGALG00000002303', 'ENSRNOG00000012790', 'ENSOCUG00000006115', 'ENSMODG00000001729', 'ENSMMUG00000000660']
['ENSG00000107771', 'ENSMUSG00000058690', 'ENSGALG00000037682', 'ENSRNOG00000022781', 'ENSOCUG00000023493', 'ENSMODG00000010952', 'ENSMMUG00000019720']
['ENSG00000182771', 'ENSMUSG00000041078', 'ENSGALG00000037366', 'ENSRNOG00000055499', 'ENSOCUG00000012865', 'ENSMODG00000011030', 'ENSMMUG00000023612']
['ENSG00000062650', 'ENSMUSG00000041408', 'ENSGALG00000001907', 'ENSRNOG00000052513', 'ENSOCUG00000016503', 'ENSMODG00000011102', 'ENSMMUG00000003924']
['ENSG00000122375', 'ENSMUSG00000021799', 'ENSGALG00000001934', 'ENSRNOG00000053893', 'ENSOCUG00000017574', 'ENSMODG00000011114', 'ENSMMUG00000003607']
['ENSG00000122367', 'ENSMUSG00000021798', 'ENSGALG00000051152', 'ENSRNOG00000059166', 'ENSOCUG00000012693', 'ENSMODG00000011146', 'ENSMMUG00000003608']
['ENSG00000107779', 'ENSMUSG00000021796', 'ENSGALG00000002003', 'ENSRNOG00000052469', 'ENSOCUG00000016925', 'ENSMODG00000011158', 'ENSMMUG00000011852']
['ENSG00000173269', 'ENSMUSG00000041445', 'ENSGALG00000002012', 'ENSRNOG00000051977', 'ENSOCUG00000016936', 'ENSMODG00000011163', 'ENSMMUG00000011851']
['ENSG00000173267', 'ENSMUSG00000023064', 'ENSGALG00000002015', 'ENSRNOG00000058006', 'ENSOCUG00000013292', 'ENSMODG00000046065', 'ENSMMUG00000011849']
['ENSG00000198682', 'ENSMUSG00000024899', 'ENSGALG00000003689', 'ENSRNOG00000011068', 'ENSOCUG00000012078', 'ENSMODG00000016494', 'ENSMMUG00000006411']
['ENSG00000184719', 'ENSMUSG00000071573', 'ENSGALG00000029829', 'ENSRNOG00000020705', 'ENSOCUG00000010512', 'ENSMODG00000016507', 'ENSMMUG00000014341']
['ENSG00000152766', 'ENSMUSG00000024774', 'ENSGALG00000028250', 'ENSRNOG00000019190', 'ENSOCUG00000004617', 'ENSMODG00000016564', 'ENSMMUG00000000470']
['ENSG00000138134', 'ENSMUSG00000024776', 'ENSGALG00000006331', 'ENSRNOG00000050224', 'ENSOCUG00000008174', 'ENSMODG00000016567', 'ENSMMUG00000009339']
['ENSG00000107796', 'ENSMUSG00000035783', 'ENSGALG00000006343', 'ENSRNOG00000058039', 'ENSOCUG00000008193', 'ENSMODG00000016572', 'ENSMMUG00000009341']
['ENSG00000107798', 'ENSMUSG00000024781', 'ENSGALG00000006378', 'ENSRNOG00000019077', 'ENSOCUG00000001553', 'ENSMODG00000019646', 'ENSMMUG00000056618']
['ENSG00000152779', 'ENSMUSG00000009378', 'ENSGALG00000006421', 'ENSRNOG00000021916', 'ENSOCUG00000014498', 'ENSMODG00000007350', 'ENSMMUG00000017535']
['ENSG00000152782', 'ENSMUSG00000033610', 'ENSGALG00000006431', 'ENSRNOG00000018944', 'ENSOCUG00000002780', 'ENSMODG00000007301', 'ENSMMUG00000010780']
['ENSG00000148677', 'ENSMUSG00000024803', 'ENSGALG00000006491', 'ENSRNOG00000018598', 'ENSOCUG00000006901', 'ENSMODG00000006827', 'ENSMMUG00000006632']
['ENSG00000180628', 'ENSMUSG00000024805', 'ENSGALG00000006502', 'ENSRNOG00000018532', 'ENSOCUG00000012993', 'ENSMODG00000006798', 'ENSMMUG00000038018']
['ENSG00000165338', 'ENSMUSG00000041180', 'ENSGALG00000038043', 'ENSRNOG00000056753', 'ENSOCUG00000015035', 'ENSMODG00000006780', 'ENSMMUG00000000238']
['ENSG00000119938', 'ENSMUSG00000067279', 'ENSGALG00000006670', 'ENSRNOG00000018494', 'ENSOCUG00000015051', 'ENSMODG00000006750', 'ENSMMUG00000000242']
['ENSG00000095564', 'ENSMUSG00000040565', 'ENSGALG00000030598', 'ENSRNOG00000017938', 'ENSOCUG00000010433', 'ENSMODG00000006697', 'ENSMMUG00000017627']
['ENSG00000107864', 'ENSMUSG00000039652', 'ENSGALG00000006912', 'ENSRNOG00000020689', 'ENSOCUG00000010454', 'ENSMODG00000006673', 'ENSMMUG00000015050']
['ENSG00000198060', 'ENSMUSG00000023307', 'ENSGALG00000032234', 'ENSRNOG00000017396', 'ENSOCUG00000005719', 'ENSMODG00000006639', 'ENSMMUG00000004816']
['ENSG00000119912', 'ENSMUSG00000056999', 'ENSGALG00000038924', 'ENSRNOG00000016833', 'ENSOCUG00000002827', 'ENSMODG00000006630', 'ENSMMUG00000023267']
['ENSG00000138160', 'ENSMUSG00000012443', 'ENSGALG00000030597', 'ENSRNOG00000056069', 'ENSOCUG00000016706', 'ENSMODG00000006467', 'ENSMMUG00000023266']
['ENSG00000138190', 'ENSMUSG00000053799', 'ENSGALG00000006763', 'ENSRNOG00000036601', 'ENSOCUG00000000174', 'ENSMODG00000006431', 'ENSMMUG00000010874']
['ENSG00000187553', 'ENSMUSG00000062432', 'ENSGALG00000043213', 'ENSRNOG00000030698', 'ENSOCUG00000000176', 'ENSMODG00000038230', 'ENSMMUG00000040561']
['ENSG00000095596', 'ENSMUSG00000024987', 'ENSGALG00000033695', 'ENSRNOG00000016750', 'ENSOCUG00000000178', 'ENSMODG00000006344', 'ENSMMUG00000010881']
['ENSG00000138180', 'ENSMUSG00000024989', 'ENSGALG00000006639', 'ENSRNOG00000016377', 'ENSOCUG00000010513', 'ENSMODG00000005935', 'ENSMMUG00000014708']
['ENSG00000138207', 'ENSMUSG00000024990', 'ENSGALG00000006629', 'ENSRNOG00000015518', 'ENSOCUG00000010524', 'ENSMODG00000028966', 'ENSMMUG00000014711']
['ENSG00000095464', 'ENSMUSG00000024992', 'ENSGALG00000006626', 'ENSRNOG00000016593', 'ENSOCUG00000010528', 'ENSMODG00000005884', 'ENSMMUG00000014713']
['ENSG00000148690', 'ENSMUSG00000054237', 'ENSGALG00000006622', 'ENSRNOG00000015235', 'ENSOCUG00000010545', 'ENSMODG00000005791', 'ENSMMUG00000014715']
['ENSG00000108231', 'ENSMUSG00000067242', 'ENSGALG00000031720', 'ENSRNOG00000014758', 'ENSOCUG00000007705', 'ENSMODG00000005784', 'ENSMMUG00000001825']
['ENSG00000176273', 'ENSMUSG00000044026', 'ENSGALG00000041456', 'ENSRNOG00000029740', 'ENSOCUG00000004261', 'ENSMODG00000005765', 'ENSMMUG00000045531']
['ENSG00000138193', 'ENSMUSG00000024998', 'ENSGALG00000039528', 'ENSRNOG00000014276', 'ENSOCUG00000001816', 'ENSMODG00000005750', 'ENSMMUG00000001608']
['ENSG00000173145', 'ENSMUSG00000024999', 'ENSGALG00000035667', 'ENSRNOG00000013965', 'ENSOCUG00000013930', 'ENSMODG00000005664', 'ENSMMUG00000001619']
['ENSG00000107438', 'ENSMUSG00000055044', 'ENSGALG00000005422', 'ENSRNOG00000016166', 'ENSOCUG00000013643', 'ENSMODG00000005293', 'ENSMMUG00000000454']
['ENSG00000095637', 'ENSMUSG00000025006', 'ENSGALG00000038722', 'ENSRNOG00000015658', 'ENSOCUG00000013647', 'ENSMODG00000005240', 'ENSMMUG00000004818']
['ENSG00000177853', 'ENSMUSG00000049164', 'ENSGALG00000006966', 'ENSRNOG00000036592', 'ENSOCUG00000015638', 'ENSMODG00000004851', 'ENSMMUG00000001518']
['ENSG00000095585', 'ENSMUSG00000061132', 'ENSGALG00000006973', 'ENSRNOG00000013967', 'ENSOCUG00000002864', 'ENSMODG00000004839', 'ENSMMUG00000008687']
['ENSG00000107447', 'ENSMUSG00000025014', 'ENSGALG00000006983', 'ENSRNOG00000013615', 'ENSOCUG00000002871', 'ENSMODG00000004658', 'ENSMMUG00000022496']
['ENSG00000095587', 'ENSMUSG00000025013', 'ENSGALG00000005519', 'ENSRNOG00000013519', 'ENSOCUG00000002883', 'ENSMODG00000004648', 'ENSMMUG00000015826']
['ENSG00000077147', 'ENSMUSG00000025016', 'ENSGALG00000005534', 'ENSRNOG00000013443', 'ENSOCUG00000012471', 'ENSMODG00000004627', 'ENSMMUG00000001874']
['ENSG00000155629', 'ENSMUSG00000025017', 'ENSGALG00000005547', 'ENSRNOG00000013309', 'ENSOCUG00000020917', 'ENSMODG00000004594', 'ENSMMUG00000001876']
['ENSG00000052749', 'ENSMUSG00000035049', 'ENSGALG00000041331', 'ENSRNOG00000048495', 'ENSOCUG00000005662', 'ENSMODG00000004315', 'ENSMMUG00000019634']
['ENSG00000171307', 'ENSMUSG00000025157', 'ENSGALG00000007592', 'ENSRNOG00000046530', 'ENSOCUG00000000595', 'ENSMODG00000004177', 'ENSMMUG00000020029']
['ENSG00000155229', 'ENSMUSG00000025159', 'ENSGALG00000007572', 'ENSRNOG00000046769', 'ENSOCUG00000007776', 'ENSMODG00000004099', 'ENSMMUG00000020030']
['ENSG00000165887', 'ENSMUSG00000025172', 'ENSGALG00000007539', 'ENSRNOG00000013840', 'ENSOCUG00000007793', 'ENSMODG00000003989', 'ENSMMUG00000020032']
['ENSG00000171160', 'ENSMUSG00000049670', 'ENSGALG00000006149', 'ENSRNOG00000027156', 'ENSOCUG00000007810', 'ENSMODG00000003942', 'ENSMMUG00000020034']
['ENSG00000155256', 'ENSMUSG00000018820', 'ENSGALG00000007531', 'ENSRNOG00000014903', 'ENSOCUG00000001352', 'ENSMODG00000003907', 'ENSMMUG00000015503']
['ENSG00000120057', 'ENSMUSG00000018822', 'ENSGALG00000007515', 'ENSRNOG00000014940', 'ENSOCUG00000021137', 'ENSMODG00000003859', 'ENSMMUG00000064002']
['ENSG00000155265', 'ENSMUSG00000042532', 'ENSGALG00000031372', 'ENSRNOG00000015051', 'ENSOCUG00000017860', 'ENSMODG00000028192', 'ENSMMUG00000056243']
['ENSG00000095713', 'ENSMUSG00000042401', 'ENSGALG00000017378', 'ENSRNOG00000015220', 'ENSOCUG00000004978', 'ENSMODG00000003807', 'ENSMMUG00000018154']
['ENSG00000138131', 'ENSMUSG00000025185', 'ENSGALG00000013090', 'ENSRNOG00000015727', 'ENSOCUG00000004988', 'ENSMODG00000003726', 'ENSMMUG00000051439']
['ENSG00000119943', 'ENSMUSG00000060224', 'ENSGALG00000007014', 'ENSRNOG00000015807', 'ENSOCUG00000004995', 'ENSMODG00000003692', 'ENSMMUG00000020603']
['ENSG00000107521', 'ENSMUSG00000025188', 'ENSGALG00000017419', 'ENSRNOG00000045838', 'ENSOCUG00000001633', 'ENSMODG00000003664', 'ENSMMUG00000020604']
['ENSG00000119946', 'ENSMUSG00000025189', 'ENSGALG00000007489', 'ENSRNOG00000016302', 'ENSOCUG00000012318', 'ENSMODG00000003576', 'ENSMMUG00000010357']
['ENSG00000120053', 'ENSMUSG00000025190', 'ENSGALG00000007484', 'ENSRNOG00000016356', 'ENSOCUG00000012333', 'ENSMODG00000003558', 'ENSMMUG00000010356']
['ENSG00000155287', 'ENSMUSG00000040414', 'ENSGALG00000007479', 'ENSRNOG00000016751', 'ENSOCUG00000011690', 'ENSMODG00000003519', 'ENSMMUG00000023760']
['ENSG00000119929', 'ENSMUSG00000025193', 'ENSGALG00000037283', 'ENSRNOG00000017298', 'ENSOCUG00000003148', 'ENSMODG00000048417', 'ENSMMUG00000061918']
['ENSG00000107554', 'ENSMUSG00000025195', 'ENSGALG00000007304', 'ENSRNOG00000050742', 'ENSOCUG00000002254', 'ENSMODG00000003273', 'ENSMMUG00000023765']
['ENSG00000120054', 'ENSMUSG00000025196', 'ENSGALG00000007090', 'ENSRNOG00000013439', 'ENSOCUG00000002261', 'ENSMODG00000003251', 'ENSMMUG00000018755']
['ENSG00000107566', 'ENSMUSG00000025198', 'ENSGALG00000003308', 'ENSRNOG00000012911', 'ENSOCUG00000026715', 'ENSMODG00000010668', 'ENSMMUG00000018470']
['ENSG00000213341', 'ENSMUSG00000025199', 'ENSGALG00000003249', 'ENSRNOG00000022485', 'ENSOCUG00000013114', 'ENSMODG00000010543', 'ENSMMUG00000018476']
['ENSG00000107593', 'ENSMUSG00000037578', 'ENSGALG00000005766', 'ENSRNOG00000012591', 'ENSOCUG00000013146', 'ENSMODG00000010614', 'ENSMMUG00000010818']
['ENSG00000075290', 'ENSMUSG00000036961', 'ENSGALG00000005733', 'ENSRNOG00000013817', 'ENSOCUG00000000986', 'ENSMODG00000042810', 'ENSMMUG00000006621']
['ENSG00000075826', 'ENSMUSG00000051984', 'ENSGALG00000005722', 'ENSRNOG00000025781', 'ENSOCUG00000000988', 'ENSMODG00000019357', 'ENSMMUG00000006622']
['ENSG00000166135', 'ENSMUSG00000036450', 'ENSGALG00000005698', 'ENSRNOG00000014234', 'ENSOCUG00000000991', 'ENSMODG00000036427', 'ENSMMUG00000006637']
['ENSG00000075891', 'ENSMUSG00000004231', 'ENSGALG00000005689', 'ENSRNOG00000014253', 'ENSOCUG00000012860', 'ENSMODG00000019353', 'ENSMMUG00000009163']
['ENSG00000119906', 'ENSMUSG00000036097', 'ENSGALG00000008025', 'ENSRNOG00000014482', 'ENSOCUG00000002728', 'ENSMODG00000012013', 'ENSMMUG00000013418']
['ENSG00000055950', 'ENSMUSG00000025208', 'ENSGALG00000034352', 'ENSRNOG00000014890', 'ENSOCUG00000002742', 'ENSMODG00000011975', 'ENSMMUG00000010679']
['ENSG00000095539', 'ENSMUSG00000025207', 'ENSGALG00000026957', 'ENSRNOG00000014650', 'ENSOCUG00000002737', 'ENSMODG00000011993', 'ENSMMUG00000010680']
['ENSG00000107815', 'ENSMUSG00000025209', 'ENSGALG00000017627', 'ENSRNOG00000014935', 'ENSOCUG00000002746', 'ENSMODG00000011966', 'ENSMMUG00000064033']
['ENSG00000107816', 'ENSMUSG00000035342', 'ENSGALG00000023612', 'ENSRNOG00000014969', 'ENSOCUG00000021502', 'ENSMODG00000011955', 'ENSMMUG00000010674']
['ENSG00000107821', 'ENSMUSG00000025213', 'ENSGALG00000007837', 'ENSRNOG00000016058', 'ENSOCUG00000002974', 'ENSMODG00000011907', 'ENSMMUG00000017668']
['ENSG00000107807', 'ENSMUSG00000025215', 'ENSGALG00000007831', 'ENSRNOG00000016120', 'ENSOCUG00000013136', 'ENSMODG00000011900', 'ENSMMUG00000017667']
['ENSG00000138136', 'ENSMUSG00000025216', 'ENSGALG00000034189', 'ENSRNOG00000025520', 'ENSOCUG00000013145', 'ENSMODG00000044699', 'ENSMMUG00000060144']
['ENSG00000166167', 'ENSMUSG00000025217', 'ENSGALG00000007820', 'ENSRNOG00000016280', 'ENSOCUG00000015353', 'ENSMODG00000011788', 'ENSMMUG00000006741']
['ENSG00000166171', 'ENSMUSG00000041035', 'ENSGALG00000007731', 'ENSRNOG00000017241', 'ENSOCUG00000015373', 'ENSMODG00000011742', 'ENSMMUG00000006751']
['ENSG00000166169', 'ENSMUSG00000025218', 'ENSGALG00000007753', 'ENSRNOG00000016748', 'ENSOCUG00000015364', 'ENSMODG00000011757', 'ENSMMUG00000006747']
['ENSG00000107831', 'ENSMUSG00000025219', 'ENSGALG00000007706', 'ENSRNOG00000017524', 'ENSOCUG00000027864', 'ENSMODG00000011718', 'ENSMMUG00000015771']
['ENSG00000107833', 'ENSMUSG00000056209', 'ENSGALG00000032329', 'ENSRNOG00000017622', 'ENSOCUG00000016819', 'ENSMODG00000011689', 'ENSMMUG00000015774']
['ENSG00000198408', 'ENSMUSG00000025220', 'ENSGALG00000007697', 'ENSRNOG00000017822', 'ENSOCUG00000002768', 'ENSMODG00000011681', 'ENSMMUG00000015775']
['ENSG00000120029', 'ENSMUSG00000039901', 'ENSGALG00000007658', 'ENSRNOG00000025523', 'ENSOCUG00000002776', 'ENSMODG00000011512', 'ENSMMUG00000001539']
['ENSG00000198728', 'ENSMUSG00000025223', 'ENSGALG00000007641', 'ENSRNOG00000018468', 'ENSOCUG00000025582', 'ENSMODG00000011500', 'ENSMMUG00000009375']
['ENSG00000148840', 'ENSMUSG00000055491', 'ENSGALG00000020742', 'ENSRNOG00000018561', 'ENSOCUG00000000510', 'ENSMODG00000011467', 'ENSMMUG00000001186']
['ENSG00000107862', 'ENSMUSG00000025224', 'ENSGALG00000005637', 'ENSRNOG00000026048', 'ENSOCUG00000005714', 'ENSMODG00000011370', 'ENSMMUG00000002985']
['ENSG00000077150', 'ENSMUSG00000025225', 'ENSGALG00000005653', 'ENSRNOG00000019311', 'ENSOCUG00000005735', 'ENSMODG00000049569', 'ENSMMUG00000002990']
['ENSG00000107872', 'ENSMUSG00000025226', 'ENSGALG00000005684', 'ENSRNOG00000019509', 'ENSOCUG00000005764', 'ENSMODG00000011280', 'ENSMMUG00000056510']
['ENSG00000138111', 'ENSMUSG00000025227', 'ENSGALG00000008039', 'ENSRNOG00000019674', 'ENSOCUG00000005770', 'ENSMODG00000011271', 'ENSMMUG00000011948']
['ENSG00000138107', 'ENSMUSG00000025228', 'ENSGALG00000008086', 'ENSRNOG00000019725', 'ENSOCUG00000005779', 'ENSMODG00000011256', 'ENSMMUG00000011949']
['ENSG00000107882', 'ENSMUSG00000025231', 'ENSGALG00000008096', 'ENSRNOG00000019807', 'ENSOCUG00000005781', 'ENSMODG00000011242', 'ENSMMUG00000004396']
['ENSG00000171206', 'ENSMUSG00000025034', 'ENSGALG00000036785', 'ENSRNOG00000019968', 'ENSOCUG00000005786', 'ENSMODG00000011232', 'ENSMMUG00000004394']
['ENSG00000138175', 'ENSMUSG00000025035', 'ENSGALG00000008049', 'ENSRNOG00000019973', 'ENSOCUG00000005792', 'ENSMODG00000011224', 'ENSMMUG00000060039']
['ENSG00000166272', 'ENSMUSG00000047731', 'ENSGALG00000041010', 'ENSRNOG00000020020', 'ENSOCUG00000021890', 'ENSMODG00000044404', 'ENSMMUG00000052989']
['ENSG00000148795', 'ENSMUSG00000003555', 'ENSGALG00000008121', 'ENSRNOG00000020035', 'ENSOCUG00000017790', 'ENSMODG00000011205', 'ENSMMUG00000017601']
['ENSG00000148842', 'ENSMUSG00000064105', 'ENSGALG00000008160', 'ENSRNOG00000020113', 'ENSOCUG00000009098', 'ENSMODG00000011165', 'ENSMMUG00000003747']
['ENSG00000148798', 'ENSMUSG00000034336', 'ENSGALG00000051676', 'ENSRNOG00000020248', 'ENSOCUG00000004969', 'ENSMODG00000011125', 'ENSMMUG00000008872']
['ENSG00000148835', 'ENSMUSG00000025049', 'ENSGALG00000008241', 'ENSRNOG00000020274', 'ENSOCUG00000006303', 'ENSMODG00000011095', 'ENSMMUG00000011523']
['ENSG00000148843', 'ENSMUSG00000025047', 'ENSGALG00000008265', 'ENSRNOG00000020304', 'ENSOCUG00000006312', 'ENSMODG00000011077', 'ENSMMUG00000007058']
['ENSG00000138172', 'ENSMUSG00000033033', 'ENSGALG00000008270', 'ENSRNOG00000020325', 'ENSOCUG00000006336', 'ENSMODG00000011040', 'ENSMMUG00000007061']
['ENSG00000185933', 'ENSMUSG00000079258', 'ENSGALG00000008271', 'ENSRNOG00000030682', 'ENSOCUG00000027986', 'ENSMODG00000011033', 'ENSMMUG00000058129']
['ENSG00000183128', 'ENSMUSG00000094219', 'ENSGALG00000008273', 'ENSRNOG00000026086', 'ENSOCUG00000025668', 'ENSMODG00000011027', 'ENSMMUG00000061162']
['ENSG00000107954', 'ENSMUSG00000006435', 'ENSGALG00000008281', 'ENSRNOG00000020339', 'ENSOCUG00000013760', 'ENSMODG00000011020', 'ENSMMUG00000007064']
['ENSG00000107957', 'ENSMUSG00000053617', 'ENSGALG00000008293', 'ENSRNOG00000020353', 'ENSOCUG00000013769', 'ENSMODG00000011016', 'ENSMMUG00000007067']
['ENSG00000065613', 'ENSMUSG00000025060', 'ENSGALG00000008318', 'ENSRNOG00000011339', 'ENSOCUG00000003035', 'ENSMODG00000010985', 'ENSMMUG00000015324']
['ENSG00000156384', 'ENSMUSG00000025066', 'ENSGALG00000052088', 'ENSRNOG00000012641', 'ENSOCUG00000012794', 'ENSMODG00000010902', 'ENSMMUG00000044990']
['ENSG00000156395', 'ENSMUSG00000063434', 'ENSGALG00000008434', 'ENSRNOG00000028832', 'ENSOCUG00000013880', 'ENSMODG00000010798', 'ENSMMUG00000003610']
['ENSG00000108018', 'ENSMUSG00000043531', 'ENSGALG00000008465', 'ENSRNOG00000011313', 'ENSOCUG00000000972', 'ENSMODG00000010737', 'ENSMMUG00000000433']
['ENSG00000108039', 'ENSMUSG00000025027', 'ENSGALG00000008523', 'ENSRNOG00000012084', 'ENSOCUG00000003648', 'ENSMODG00000010676', 'ENSMMUG00000015117']
['ENSG00000148700', 'ENSMUSG00000025026', 'ENSGALG00000008542', 'ENSRNOG00000012820', 'ENSOCUG00000029743', 'ENSMODG00000010623', 'ENSMMUG00000006233']
['ENSG00000119953', 'ENSMUSG00000025024', 'ENSGALG00000008561', 'ENSRNOG00000014833', 'ENSOCUG00000008145', 'ENSMODG00000010542', 'ENSMMUG00000007775']
['ENSG00000138166', 'ENSMUSG00000034765', 'ENSGALG00000032618', 'ENSRNOG00000014061', 'ENSOCUG00000001540', 'ENSMODG00000049998', 'ENSMMUG00000057793']
['ENSG00000108055', 'ENSMUSG00000024974', 'ENSGALG00000008585', 'ENSRNOG00000014173', 'ENSOCUG00000011142', 'ENSMODG00000010463', 'ENSMMUG00000007982']
['ENSG00000150593', 'ENSMUSG00000024975', 'ENSGALG00000008700', 'ENSRNOG00000014779', 'ENSOCUG00000016822', 'ENSMODG00000010390', 'ENSMMUG00000017204']
['ENSG00000108061', 'ENSMUSG00000024976', 'ENSGALG00000008771', 'ENSRNOG00000015339', 'ENSOCUG00000014348', 'ENSMODG00000010356', 'ENSMMUG00000017206']
['ENSG00000119927', 'ENSMUSG00000024978', 'ENSGALG00000008795', 'ENSRNOG00000015124', 'ENSOCUG00000007893', 'ENSMODG00000010326', 'ENSMMUG00000007526']
['ENSG00000119913', 'ENSMUSG00000024979', 'ENSGALG00000008802', 'ENSRNOG00000015671', 'ENSOCUG00000007903', 'ENSMODG00000010289', 'ENSMMUG00000003548']
['ENSG00000197142', 'ENSMUSG00000024981', 'ENSGALG00000008840', 'ENSRNOG00000016265', 'ENSOCUG00000003593', 'ENSMODG00000010262', 'ENSMMUG00000001155']
['ENSG00000023041', 'ENSMUSG00000024982', 'ENSGALG00000008870', 'ENSRNOG00000036576', 'ENSOCUG00000003602', 'ENSMODG00000010198', 'ENSMMUG00000001157']
['ENSG00000151532', 'ENSMUSG00000024983', 'ENSGALG00000008880', 'ENSRNOG00000042786', 'ENSOCUG00000003604', 'ENSMODG00000010161', 'ENSMMUG00000054123']
['ENSG00000148737', 'ENSMUSG00000024985', 'ENSGALG00000008883', 'ENSRNOG00000049232', 'ENSOCUG00000008142', 'ENSMODG00000010133', 'ENSMMUG00000022799']
['ENSG00000148702', 'ENSMUSG00000025075', 'ENSGALG00000008905', 'ENSRNOG00000016659', 'ENSOCUG00000011012', 'ENSMODG00000010089', 'ENSMMUG00000001207']
['ENSG00000197893', 'ENSMUSG00000049134', 'ENSGALG00000008914', 'ENSRNOG00000016714', 'ENSOCUG00000011023', 'ENSMODG00000010074', 'ENSMMUG00000001208']
['ENSG00000165806', 'ENSMUSG00000025076', 'ENSGALG00000008933', 'ENSRNOG00000056216', 'ENSOCUG00000011041', 'ENSMODG00000009887', 'ENSMMUG00000001217']
['ENSG00000148735', 'ENSMUSG00000035818', 'ENSGALG00000020679', 'ENSRNOG00000016926', 'ENSOCUG00000004915', 'ENSMODG00000009881', 'ENSMMUG00000001218']
['ENSG00000198924', 'ENSMUSG00000025077', 'ENSGALG00000008938', 'ENSRNOG00000026204', 'ENSOCUG00000004921', 'ENSMODG00000009872', 'ENSMMUG00000016644']
['ENSG00000196865', 'ENSMUSG00000025078', 'ENSGALG00000008946', 'ENSRNOG00000016948', 'ENSOCUG00000004924', 'ENSMODG00000009852', 'ENSMMUG00000016646']
['ENSG00000165813', 'ENSMUSG00000035173', 'ENSGALG00000008956', 'ENSRNOG00000051680', 'ENSOCUG00000007272', 'ENSMODG00000009821', 'ENSMMUG00000022514']
['ENSG00000095627', 'ENSMUSG00000025081', 'ENSGALG00000046180', 'ENSRNOG00000017064', 'ENSOCUG00000025327', 'ENSMODG00000009788', 'ENSMMUG00000022517']
['ENSG00000165816', 'ENSMUSG00000025082', 'ENSGALG00000008980', 'ENSRNOG00000025581', 'ENSOCUG00000011700', 'ENSMODG00000009771', 'ENSMMUG00000022521']
['ENSG00000169129', 'ENSMUSG00000025083', 'ENSGALG00000008999', 'ENSRNOG00000017164', 'ENSOCUG00000011712', 'ENSMODG00000009761', 'ENSMMUG00000022523']
['ENSG00000099204', 'ENSMUSG00000025085', 'ENSGALG00000009048', 'ENSRNOG00000046333', 'ENSOCUG00000015864', 'ENSMODG00000009749', 'ENSMMUG00000022524']
['ENSG00000151553', 'ENSMUSG00000033478', 'ENSGALG00000031404', 'ENSRNOG00000017225', 'ENSOCUG00000017610', 'ENSMODG00000009713', 'ENSMMUG00000015414']
['ENSG00000165832', 'ENSMUSG00000025086', 'ENSGALG00000009091', 'ENSRNOG00000017321', 'ENSOCUG00000009456', 'ENSMODG00000009676', 'ENSMMUG00000001902']
['ENSG00000151892', 'ENSMUSG00000025089', 'ENSGALG00000009173', 'ENSRNOG00000017438', 'ENSOCUG00000003633', 'ENSMODG00000009606', 'ENSMMUG00000020080']
